new_id,new_name,new_slot,new_rarity,other_id,other_name,other_slot,other_rarity,relationship,rule_or_tradeoff,validation_status
safetyMagnet,Магнит для скрепок,Талисман,Rare,paperKnife,Нож для бумаги,Оружие,Common,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,stylus,Стальной стилус,Оружие,Common,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,coat,Рабочая куртка,Одежда,Common,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,apron,Фартук подмастерья,Одежда,Common,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,copperClip,Медная скрепка,Талисман,Common,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,bluePass,Синий пропуск,Талисман,Common,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,scholar,Печать стажёра,Кольцо,Common,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,abacus,Счётные костяшки,Кольцо,Common,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,tideNeedle,Игла прилива,Оружие,Uncommon,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,chargeSeal,Молоток наборщика,Оружие,Uncommon,Компромисс / условность,"Длинные группы черепов по-прежнему усиливаются; снятие +5 может лишить игрока собственной выгодной цепочки взрыва. Это выбор общего поля, не чистое усиление.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,pocketVest,Карманный жилет,Одежда,Uncommon,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,answerCloak,Плащ ответа,Одежда,Uncommon,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,tidePurse,Кошелёк прилива,Талисман,Uncommon,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,reservoir,Резервуар,Талисман,Uncommon,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,wick,Фитиль,Талисман,Uncommon,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,conductor,Кольцо проводника,Кольцо,Uncommon,Общий физический триггер,"Тот же настоящий воздух участвует в цветовых счётчиках, если соблюдены их остальные условия. Снятие взрывного качестване считается дополнительным цветом.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,fullBlade,Полный клинок,Оружие,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,contractBlade,Договорной клинок,Оружие,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,veil,Плащ тени,Одежда,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,overflowRobe,Мантия переполнения,Одежда,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,catalyst,Катализатор,Талисман,Rare,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,mint,Монетный пресс,Кольцо,Rare,Тактическая связь,"Пресс создаёт обычный череп, который Магнит не обезвреживает. Новая обычная фишка может сочетаться с оставшейся доской, но автоматической цепочки нет.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,ward,Сухая печать,Кольцо,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,bloodInkwell,Кровавая чернильница,Кольцо,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,quarterCutter,Четвертной резак,Оружие,Very Rare,Компромисс / условность,"Длинные группы черепов по-прежнему усиливаются; снятие +5 может лишить игрока собственной выгодной цепочки взрыва. Это выбор общего поля, не чистое усиление.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,mirrorVest,Зеркальная жилетка,Одежда,Very Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,insurance,Страховой полис,Талисман,Very Rare,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,carbonPaper,Копирка,Талисман,Very Rare,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,capacitor,Кольцо-конденсатор,Кольцо,Very Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,directorPen,Перо директора,Оружие,Legendary,Общий физический триггер,"Тот же настоящий воздух участвует в цветовых счётчиках, если соблюдены их остальные условия. Снятие взрывного качестване считается дополнительным цветом.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,spinningTop,Вечная юла,Талисман,Legendary,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,infiniteDiploma,Диплом бесконечности,Кольцо,Legendary,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,graphite,Графитовый резец,Оружие,Common,Общий физический триггер,"Три физические воздуха первой волны одновременно готовят Графит. Урон получает подходящая волна черепов того же действия после или одновременно со сбором воздуха, не само обезвреживание. На следующее действие заряд не переносится.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,cottonCuffs,Хлопковые манжеты,Одежда,Common,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,teaBag,Чайный пакетик,Талисман,Common,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,lens,Линза корректора,Кольцо,Common,Нет специальной связи,"Линза даёт ману воздуха, не три физических воздуха: она не активирует Магнит.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,emberKnife,Раскалённый нож,Оружие,Uncommon,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,archiveVest,Архивный жилет,Одежда,Uncommon,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,metronome,Метроном,Талисман,Uncommon,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,fireSeal,Угольная печать,Кольцо,Uncommon,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,mortgage,Клинок закладной,Оружие,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,saltCoat,Соляной плащ,Одежда,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,prism,Трёхгранная призма,Талисман,Rare,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,waterwheel,Водяное колесо,Кольцо,Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,glassNib,Стеклянное перо,Оружие,Very Rare,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,ledger,Долговая книга,Талисман,Very Rare,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,goldenLining,Золотая подкладка,Одежда,Legendary,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
safetyMagnet,Магнит для скрепок,Талисман,Rare,eclipseRing,Кольцо смены,Кольцо,Legendary,Нет специальной связи,"Новый механизм: физический воздух первой волны обезвреживает один выживший взрывной череп. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,paperKnife,Нож для бумаги,Оружие,Common,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,stylus,Стальной стилус,Оружие,Common,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,coat,Рабочая куртка,Одежда,Common,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,apron,Фартук подмастерья,Одежда,Common,Прямая связь эффектов,"Если оставленная земля реально собрана в последующем каскаде, она учитывается в обычном физическом триггере. Само создание земли ничего не начисляет.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,copperClip,Медная скрепка,Талисман,Common,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,bluePass,Синий пропуск,Талисман,Common,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,scholar,Печать стажёра,Кольцо,Common,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,abacus,Счётные костяшки,Кольцо,Common,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,tideNeedle,Игла прилива,Оружие,Uncommon,Общий физический триггер,"Исходные 3 воды считаются полностью, базовая мана уменьшается на 1. Созданная земля ещё не собрана; физический земляной эффект возможен лишь в последующей волне.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,chargeSeal,Молоток наборщика,Оружие,Uncommon,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,pocketVest,Карманный жилет,Одежда,Uncommon,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,answerCloak,Плащ ответа,Одежда,Uncommon,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,tidePurse,Кошелёк прилива,Талисман,Uncommon,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,reservoir,Резервуар,Талисман,Uncommon,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,wick,Фитиль,Талисман,Uncommon,Один слот — только замена,Оба предмета занимают слот «Талисман». Новый заменяет прежний; при оценке добычи связь со снимаемой вещью не учитывается.,Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,conductor,Кольцо проводника,Кольцо,Uncommon,Прямая связь эффектов,"Если оставленная земля реально собрана в последующем каскаде, она учитывается в обычном физическом триггере. Само создание земли ничего не начисляет.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,fullBlade,Полный клинок,Оружие,Rare,Компромисс / условность,"Минус 1 водяной добычи может задержать полный цвет. Будущий земляной сбор иногда помогает другому запасу, но не гарантируется неизвестным пополнением.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,contractBlade,Договорной клинок,Оружие,Rare,Нет специальной связи,"Новый механизм: обычная тройка воды первой волны оставляет падающую земляную фишку. Вторая вещь имеет независимое условие; специального преобразования выхода в её триггер не заявлено. Общие правила ресурсов, барьера 6, инициативы и смерти сохраняются.",Проектная классификация; боевое исполнение новых правил не проверено
agreementSheet,Лист согласования,Талисман,Rare,veil,Плащ тени,Одежда,Rare,Тактическая связь,"Тройка сама не заряжает Тень, но созданная земля может помочь последующему 4+. Предварительный прогноз не знает случайный refill.",Проектная классификация; боевое исполнение новых правил не проверено
